id_venta,producto,precio_unitario,cantidad,fecha_venta,categoria,venta_neta,mes,nombre_mes
1691,Freidora eléctrica,49.47,12,2024-11-18,Electrodomésticos,593.64,11,November
1818,Cafetera,116.81,1,2024-11-18,Electrodomésticos,116.81,11,November
1942,Heladera,85.36,12,2024-11-18,Electrodomésticos,1024.32,11,November
1991,Freidora eléctrica,64.55,5,2024-11-18,Electrodomésticos,322.75,11,November
2274,Auriculares,114.43,1,2024-11-18,Electrónica,114.43,11,November
2441,Parlantes Bluetooth,55.81,4,2024-11-18,Electrónica,223.24,11,November
2638,SmartWatch,124.0,5,2024-11-18,Electrónica,620.0,11,November
136,Cortinas,31.5,7,2024-11-19,Decoración,220.5,11,November
589,Lámpara de mesa,111.78,2,2024-11-19,Decoración,223.56,11,November
801,Lámpara de mesa,72.15,9,2024-11-19,Decoración,649.35,11,November
1159,Batidora,111.36,7,2024-11-19,Electrodomésticos,779.52,11,November
1836,Secadora,68.69,4,2024-11-19,Electrodomésticos,274.76,11,November
1913,Microondas,75.41,12,2024-11-19,Electrodomésticos,904.92,11,November
2872,Televisor,105.88,3,2024-11-19,Electrónica,317.64,11,November
119,Lámpara de mesa,50.6,11,2024-11-20,Decoración,556.6,11,November
152,Cuadro decorativo,86.46,4,2024-11-20,Decoración,345.84,11,November
592,Cuadro decorativo,34.61,9,2024-11-20,Decoración,311.49,11,November
676,Cortinas,40.01,5,2024-11-20,Decoración,200.04999999999998,11,November
1079,Batidora,53.18,2,2024-11-20,Electrodomésticos,106.36,11,November
1302,Heladera,29.85,2,2024-11-20,Electrodomésticos,59.7,11,November
1498,Cafetera,61.91,7,2024-11-20,Electrodomésticos,433.37,11,November
1774,Aspiradora,120.8,3,2024-11-20,Electrodomésticos,362.4,11,November
1881,Freidora eléctrica,107.86,9,2024-11-20,Electrodomésticos,970.74,11,November
1993,Microondas,60.07,5,2024-11-20,Electrodomésticos,300.35,11,November
2009,Proyector,73.42,10,2024-11-20,Electrónica,734.2,11,November
2591,Parlantes Bluetooth,28.1,8,2024-11-20,Electrónica,224.8,11,November
1542,Microondas,98.15,3,2024-11-21,Electrodomésticos,294.45000000000005,11,November
1951,Freidora eléctrica,112.16,5,2024-11-21,Electrodomésticos,560.8,11,November
2179,Proyector,111.31,11,2024-11-21,Electrónica,1224.41,11,November
2977,Cámara digital,116.01,12,2024-11-21,Electrónica,1392.1200000000001,11,November
384,Jarrón decorativo,105.16,6,2024-11-22,Decoración,630.96,11,November
837,Elementos de cerámica,56.1,12,2024-11-22,Decoración,673.2,11,November
907,Elementos de cerámica,49.85,8,2024-11-22,Decoración,398.8,11,November
1309,Batidora,68.82,5,2024-11-22,Electrodomésticos,344.09999999999997,11,November
1759,Batidora,82.06,2,2024-11-22,Electrodomésticos,164.12,11,November
2391,Parlantes Bluetooth,41.39,10,2024-11-22,Electrónica,413.9,11,November
338,Rincón de plantas,114.46,12,2024-11-23,Decoración,1373.52,11,November
394,Jarrón decorativo,114.83,10,2024-11-23,Decoración,1148.3,11,November
785,Alfombra,97.3,5,2024-11-23,Decoración,486.5,11,November
2194,Auriculares,102.22,11,2024-11-23,Electrónica,1124.42,11,November
2410,Consola de videojuegos,55.53,10,2024-11-23,Electrónica,555.3,11,November
2479,Proyector,51.72,3,2024-11-23,Electrónica,155.16,11,November
2670,Consola de videojuegos,42.62,3,2024-11-23,Electrónica,127.85999999999999,11,November
238,Rincón de plantas,103.51,12,2024-11-24,Decoración,1242.1200000000001,11,November
923,Espejo decorativo,59.64,2,2024-11-24,Decoración,119.28,11,November
1692,Microondas,52.7,9,2024-11-24,Electrodomésticos,474.3,11,November
2149,Proyector,91.89,5,2024-11-24,Electrónica,459.45,11,November
2303,Smartphone,63.94,12,2024-11-24,Electrónica,767.28,11,November
2387,Cámara digital,58.22,5,2024-11-24,Electrónica,291.1,11,November
2651,Parlantes Bluetooth,38.31,6,2024-11-24,Electrónica,229.86,11,November
2970,Consola de videojuegos,49.88,5,2024-11-24,Electrónica,249.4,11,November
1328,Cafetera,99.07,3,2024-11-25,Electrodomésticos,297.21,11,November
1396,Secadora,113.64,4,2024-11-25,Electrodomésticos,454.56,11,November
1828,Cafetera,76.71,12,2024-11-25,Electrodomésticos,920.52,11,November
2172,Televisor,115.93,8,2024-11-25,Electrónica,927.44,11,November
2371,Parlantes Bluetooth,93.33,4,2024-11-25,Electrónica,373.32,11,November
153,Espejo decorativo,49.47,10,2024-11-26,Decoración,494.7,11,November
225,Alfombra,28.53,6,2024-11-26,Decoración,171.18,11,November
326,Cortinas,65.02,2,2024-11-26,Decoración,130.04,11,November
331,Lámpara de mesa,36.82,3,2024-11-26,Decoración,110.46000000000001,11,November
1043,Microondas,28.96,3,2024-11-26,Electrodomésticos,86.88,11,November
1158,Cafetera,55.58,7,2024-11-26,Electrodomésticos,389.06,11,November
1301,Freidora eléctrica,114.68,5,2024-11-26,Electrodomésticos,573.4000000000001,11,November
1544,Aspiradora,87.56,8,2024-11-26,Electrodomésticos,700.48,11,November
1771,Freidora eléctrica,47.41,2,2024-11-26,Electrodomésticos,94.82,11,November
1781,Freidora eléctrica,34.88,7,2024-11-26,Electrodomésticos,244.16000000000003,11,November
1928,Cafetera,49.58,2,2024-11-26,Electrodomésticos,99.16,11,November
1980,Plancha de vapor,115.37,2,2024-11-26,Electrodomésticos,230.74,11,November
2086,Laptop,41.18,7,2024-11-26,Electrónica,288.26,11,November
2569,Proyector,104.95,5,2024-11-26,Electrónica,524.75,11,November
2707,Cámara digital,104.82,6,2024-11-26,Electrónica,628.92,11,November
451,Lámpara de mesa,81.2,7,2024-11-27,Decoración,568.4,11,November
715,Alfombra,32.65,3,2024-11-27,Decoración,97.94999999999999,11,November
1100,Plancha de vapor,108.29,5,2024-11-27,Electrodomésticos,541.45,11,November
1211,Freidora eléctrica,112.72,7,2024-11-27,Electrodomésticos,789.04,11,November
1352,Microondas,39.86,3,2024-11-27,Electrodomésticos,119.58,11,November
1576,Secadora,35.14,4,2024-11-27,Electrodomésticos,140.56,11,November
2111,Parlantes Bluetooth,28.52,2,2024-11-27,Electrónica,57.04,11,November
2253,Smartphone,59.1,12,2024-11-27,Electrónica,709.2,11,November
2421,Parlantes Bluetooth,97.6,11,2024-11-27,Electrónica,1073.6,11,November
703,Espejo decorativo,30.41,8,2024-11-28,Decoración,243.28,11,November
1055,Lavadora,34.77,11,2024-11-28,Electrodomésticos,382.47,11,November
1718,Cafetera,59.62,10,2024-11-28,Electrodomésticos,596.1999999999999,11,November
1976,Secadora,97.56,7,2024-11-28,Electrodomésticos,682.9200000000001,11,November
2392,Televisor,90.14,9,2024-11-28,Electrónica,811.26,11,November
2586,Laptop,94.55,2,2024-11-28,Electrónica,189.1,11,November
2675,Auriculares,75.36,6,2024-11-28,Electrónica,452.15999999999997,11,November
184,Jarrón decorativo,74.37,10,2024-11-29,Decoración,743.7,11,November
798,Rincón de plantas,52.11,3,2024-11-29,Decoración,156.32999999999998,11,November
813,Espejo decorativo,37.25,3,2024-11-29,Decoración,111.75,11,November
974,Jarrón decorativo,84.28,7,2024-11-29,Decoración,589.96,11,November
1252,Microondas,96.06,4,2024-11-29,Electrodomésticos,384.24,11,November
1634,Aspiradora,94.2,12,2024-11-29,Electrodomésticos,1130.4,11,November
1867,Horno eléctrico,114.08,9,2024-11-29,Electrodomésticos,1026.72,11,November
2447,Cámara digital,33.69,5,2024-11-29,Electrónica,168.45,11,November
2976,Laptop,80.65,9,2024-11-29,Electrónica,725.85,11,November
413,Espejo decorativo,60.81,7,2024-11-30,Decoración,425.67,11,November
566,Cortinas,98.17,8,2024-11-30,Decoración,785.36,11,November
775,Alfombra,111.87,7,2024-11-30,Decoración,783.09,11,November
1727,Horno eléctrico,67.95,2,2024-11-30,Electrodomésticos,135.9,11,November
1769,Batidora,95.64,2,2024-11-30,Electrodomésticos,191.28,11,November
2109,Proyector,45.09,8,2024-11-30,Electrónica,360.72,11,November
2385,Auriculares,92.15,4,2024-11-30,Electrónica,368.6,11,November
2459,Proyector,118.81,2,2024-11-30,Electrónica,237.62,11,November
2556,Laptop,86.62,10,2024-11-30,Electrónica,866.2,11,November
2640,Consola de videojuegos,40.84,9,2024-11-30,Electrónica,367.56000000000006,11,November
2757,Cámara digital,56.44,7,2024-11-30,Electrónica,395.08,11,November
293,Espejo decorativo,40.97,9,2024-12-01,Decoración,368.73,12,December
511,Lámpara de mesa,63.09,1,2024-12-01,Decoración,63.09,12,December
881,Lámpara de mesa,58.49,3,2024-12-01,Decoración,175.47,12,December
936,Cortinas,110.96,2,2024-12-01,Decoración,221.92,12,December
1160,Plancha de vapor,124.24,2,2024-12-01,Electrodomésticos,248.48,12,December
1460,Plancha de vapor,79.78,9,2024-12-01,Electrodomésticos,718.02,12,December
1598,Cafetera,103.75,5,2024-12-01,Electrodomésticos,518.75,12,December
1849,Batidora,30.17,9,2024-12-01,Electrodomésticos,271.53000000000003,12,December
2386,Laptop,69.56,7,2024-12-01,Electrónica,486.92,12,December
57,Elementos de cerámica,104.56,12,2024-12-02,Decoración,1254.72,12,December
144,Jarrón decorativo,100.04,3,2024-12-02,Decoración,300.12,12,December
640,Adorno de pared,110.44,7,2024-12-02,Decoración,773.0799999999999,12,December
863,Espejo decorativo,81.72,9,2024-12-02,Decoración,735.48,12,December
1101,Freidora eléctrica,35.84,11,2024-12-02,Electrodomésticos,394.24,12,December
1163,Microondas,97.07,7,2024-12-02,Electrodomésticos,679.49,12,December
1235,Lavadora,102.43,7,2024-12-02,Electrodomésticos,717.01,12,December
1367,Horno eléctrico,95.2,8,2024-12-02,Electrodomésticos,761.6,12,December
1797,Horno eléctrico,74.53,9,2024-12-02,Electrodomésticos,670.77,12,December
1880,Plancha de vapor,40.57,5,2024-12-02,Electrodomésticos,202.85,12,December
2036,Laptop,112.29,4,2024-12-02,Electrónica,449.16,12,December
2140,Consola de videojuegos,91.09,7,2024-12-02,Electrónica,637.63,12,December
2658,SmartWatch,115.11,3,2024-12-02,Electrónica,345.33,12,December
322,Cuadro decorativo,101.15,6,2024-12-03,Decoración,606.9000000000001,12,December
532,Cuadro decorativo,27.76,4,2024-12-03,Decoración,111.04,12,December
1379,Batidora,103.94,5,2024-12-03,Electrodomésticos,519.7,12,December
1865,Lavadora,83.62,5,2024-12-03,Electrodomésticos,418.1,12,December
2662,Televisor,66.96,10,2024-12-03,Electrónica,669.5999999999999,12,December
2846,Laptop,91.66,10,2024-12-03,Electrónica,916.5999999999999,12,December
555,Alfombra,97.75,9,2024-12-04,Decoración,879.75,12,December
1110,Plancha de vapor,123.18,10,2024-12-04,Electrodomésticos,1231.8000000000002,12,December
1131,Freidora eléctrica,113.18,5,2024-12-04,Electrodomésticos,565.9000000000001,12,December
1324,Aspiradora,106.89,5,2024-12-04,Electrodomésticos,534.45,12,December
1636,Secadora,44.47,6,2024-12-04,Electrodomésticos,266.82,12,December
1656,Secadora,42.59,7,2024-12-04,Electrodomésticos,298.13,12,December
2197,Cámara digital,77.54,6,2024-12-04,Electrónica,465.24,12,December
2867,Cámara digital,113.61,9,2024-12-04,Electrónica,1022.49,12,December
31,Lámpara de mesa,100.82,8,2024-12-05,Decoración,806.56,12,December
175,Alfombra,108.47,2,2024-12-05,Decoración,216.94,12,December
455,Alfombra,82.6,11,2024-12-05,Decoración,908.5999999999999,12,December
1469,Batidora,100.43,8,2024-12-05,Electrodomésticos,803.44,12,December
2090,Consola de videojuegos,45.15,9,2024-12-05,Electrónica,406.34999999999997,12,December
2206,Laptop,105.49,7,2024-12-05,Electrónica,738.43,12,December
2682,Televisor,39.35,7,2024-12-05,Electrónica,275.45,12,December
2689,Proyector,62.73,9,2024-12-05,Electrónica,564.5699999999999,12,December
1086,Secadora,50.66,9,2024-12-06,Electrodomésticos,455.93999999999994,12,December
1194,Aspiradora,56.97,1,2024-12-06,Electrodomésticos,56.97,12,December
1555,Lavadora,36.34,3,2024-12-06,Electrodomésticos,109.02000000000001,12,December
2332,Televisor,54.34,11,2024-12-06,Electrónica,597.74,12,December
2849,Proyector,38.67,11,2024-12-06,Electrónica,425.37,12,December
303,Espejo decorativo,33.85,11,2024-12-07,Decoración,372.35,12,December
561,Lámpara de mesa,76.9,11,2024-12-07,Decoración,845.9000000000001,12,December
876,Cortinas,80.86,6,2024-12-07,Decoración,485.15999999999997,12,December
1596,Secadora,29.1,6,2024-12-07,Electrodomésticos,174.60000000000002,12,December
1906,Secadora,96.7,8,2024-12-07,Electrodomésticos,773.6,12,December
2210,Consola de videojuegos,39.67,11,2024-12-07,Electrónica,436.37,12,December
130,Adorno de pared,68.7,3,2024-12-08,Decoración,206.10000000000002,12,December
542,Cuadro decorativo,104.02,9,2024-12-08,Decoración,936.18,12,December
1020,Plancha de vapor,55.26,2,2024-12-08,Electrodomésticos,110.52,12,December
1264,Aspiradora,114.28,6,2024-12-08,Electrodomésticos,685.6800000000001,12,December
1392,Microondas,35.57,8,2024-12-08,Electrodomésticos,284.56,12,December
2687,Cámara digital,28.98,11,2024-12-08,Electrónica,318.78000000000003,12,December
2949,Proyector,67.97,10,2024-12-08,Electrónica,679.7,12,December
1023,Microondas,55.57,1,2024-12-09,Electrodomésticos,55.57,12,December
1197,Horno eléctrico,92.87,10,2024-12-09,Electrodomésticos,928.7,12,December
1641,Freidora eléctrica,28.6,5,2024-12-09,Electrodomésticos,143.0,12,December
2597,Cámara digital,55.5,1,2024-12-09,Electrónica,55.5,12,December
67,Elementos de cerámica,109.07,12,2024-12-10,Decoración,1308.84,12,December
265,Alfombra,66.72,12,2024-12-10,Decoración,800.64,12,December
313,Espejo decorativo,50.48,1,2024-12-10,Decoración,50.48,12,December
1267,Horno eléctrico,81.0,7,2024-12-10,Electrodomésticos,567.0,12,December
1447,Horno eléctrico,46.02,9,2024-12-10,Electrodomésticos,414.18,12,December
2020,Consola de videojuegos,30.73,6,2024-12-10,Electrónica,184.38,12,December
2337,Cámara digital,77.7,9,2024-12-10,Electrónica,699.3000000000001,12,December
2348,SmartWatch,49.9,11,2024-12-10,Electrónica,548.9,12,December
42,Cuadro decorativo,72.51,11,2024-12-11,Decoración,797.61,12,December
62,Cuadro decorativo,34.65,11,2024-12-11,Decoración,381.15,12,December
989,Lámpara de mesa,70.77,7,2024-12-11,Decoración,495.39,12,December
1553,Microondas,83.88,10,2024-12-11,Electrodomésticos,838.8,12,December
1640,Plancha de vapor,34.87,4,2024-12-11,Electrodomésticos,139.48,12,December
1975,Lavadora,116.55,6,2024-12-11,Electrodomésticos,699.3,12,December
2144,Auriculares,100.7,11,2024-12-11,Electrónica,1107.7,12,December
2277,Cámara digital,58.12,7,2024-12-11,Electrónica,406.84,12,December
2818,SmartWatch,27.83,1,2024-12-11,Electrónica,27.83,12,December
128,Rincón de plantas,96.21,6,2024-12-12,Decoración,577.26,12,December
1029,Batidora,36.33,5,2024-12-12,Electrodomésticos,181.64999999999998,12,December
1414,Aspiradora,85.23,10,2024-12-12,Electrodomésticos,852.3000000000001,12,December
1471,Freidora eléctrica,83.48,8,2024-12-12,Electrodomésticos,667.84,12,December
1959,Batidora,83.12,2,2024-12-12,Electrodomésticos,166.24,12,December
2106,Laptop,108.85,1,2024-12-12,Electrónica,108.85,12,December
2734,Auriculares,95.05,5,2024-12-12,Electrónica,475.25,12,December
2893,Smartphone,42.97,3,2024-12-12,Electrónica,128.91,12,December
458,Rincón de plantas,117.55,7,2024-12-13,Decoración,822.85,12,December
663,Espejo decorativo,102.68,4,2024-12-13,Decoración,410.72,12,December
1647,Horno eléctrico,43.05,10,2024-12-13,Electrodomésticos,430.5,12,December
427,Elementos de cerámica,60.13,6,2024-12-14,Decoración,360.78000000000003,12,December
759,Lámpara de mesa,82.4,11,2024-12-14,Decoración,906.4000000000001,12,December
1077,Horno eléctrico,114.24,5,2024-12-14,Electrodomésticos,571.1999999999999,12,December
1223,Microondas,84.83,3,2024-12-14,Electrodomésticos,254.49,12,December
1465,Lavadora,61.87,8,2024-12-14,Electrodomésticos,494.96,12,December
1579,Batidora,68.09,5,2024-12-14,Electrodomésticos,340.45000000000005,12,December
2145,Auriculares,79.28,9,2024-12-14,Electrónica,713.52,12,December
2380,Consola de videojuegos,68.2,2,2024-12-14,Electrónica,136.4,12,December
2879,Proyector,48.11,12,2024-12-14,Electrónica,577.3199999999999,12,December
181,Lámpara de mesa,107.82,8,2024-12-15,Decoración,862.56,12,December
529,Lámpara de mesa,64.12,6,2024-12-15,Decoración,384.72,12,December
546,Cortinas,82.12,10,2024-12-15,Decoración,821.2,12,December
567,Elementos de cerámica,97.22,8,2024-12-15,Decoración,777.76,12,December
948,Rincón de plantas,72.96,6,2024-12-15,Decoración,437.76,12,December
1001,Rincón de plantas,42.14,9,2024-12-15,Decoración,379.26,12,December
1126,Secadora,88.77,1,2024-12-15,Electrodomésticos,88.77,12,December
1325,Lavadora,78.84,6,2024-12-15,Electrodomésticos,473.04,12,December
1470,Plancha de vapor,107.11,3,2024-12-15,Electrodomésticos,321.33,12,December
1492,Heladera,88.58,10,2024-12-15,Electrodomésticos,885.8,12,December
1834,Aspiradora,51.5,6,2024-12-15,Electrodomésticos,309.0,12,December
1840,Plancha de vapor,68.39,9,2024-12-15,Electrodomésticos,615.51,12,December
1897,Horno eléctrico,40.71,3,2024-12-15,Electrodomésticos,122.13,12,December
2520,Consola de videojuegos,99.63,10,2024-12-15,Electrónica,996.3,12,December
2626,Laptop,57.33,8,2024-12-15,Electrónica,458.64,12,December
2759,Proyector,83.88,7,2024-12-15,Electrónica,587.16,12,December
69,Lámpara de mesa,93.24,11,2024-12-16,Decoración,1025.6399999999999,12,December
370,Adorno de pared,93.19,8,2024-12-16,Decoración,745.52,12,December
628,Rincón de plantas,29.36,11,2024-12-16,Decoración,322.96,12,December
706,Cortinas,42.73,7,2024-12-16,Decoración,299.10999999999996,12,December
980,Adorno de pared,75.85,6,2024-12-16,Decoración,455.09999999999997,12,December
1586,Secadora,44.98,5,2024-12-16,Electrodomésticos,224.89999999999998,12,December
1989,Batidora,124.17,7,2024-12-16,Electrodomésticos,869.19,12,December
2135,Auriculares,34.52,4,2024-12-16,Electrónica,138.08,12,December
2342,Televisor,50.79,2,2024-12-16,Electrónica,101.58,12,December
2581,Parlantes Bluetooth,32.01,9,2024-12-16,Electrónica,288.09,12,December
2843,Smartphone,63.78,8,2024-12-16,Electrónica,510.24,12,December
2921,Parlantes Bluetooth,97.14,8,2024-12-16,Electrónica,777.12,12,December
471,Lámpara de mesa,39.0,10,2024-12-17,Decoración,390.0,12,December
626,Cortinas,33.62,11,2024-12-17,Decoración,369.82,12,December
653,Espejo decorativo,107.93,8,2024-12-17,Decoración,863.44,12,December
742,Cuadro decorativo,66.69,6,2024-12-17,Decoración,400.14,12,December
1393,Microondas,96.48,11,2024-12-17,Electrodomésticos,1061.28,12,December
1504,Aspiradora,42.52,2,2024-12-17,Electrodomésticos,85.04,12,December
1639,Batidora,89.35,11,2024-12-17,Electrodomésticos,982.8499999999999,12,December
1832,Heladera,85.62,12,2024-12-17,Electrodomésticos,1027.44,12,December
2064,Tablet,90.59,7,2024-12-17,Electrónica,634.13,12,December
75,Alfombra,65.48,5,2024-12-18,Decoración,327.40000000000003,12,December
729,Lámpara de mesa,61.89,3,2024-12-18,Decoración,185.67000000000002,12,December
1731,Freidora eléctrica,88.92,3,2024-12-18,Electrodomésticos,266.76,12,December
2339,Proyector,75.0,7,2024-12-18,Electrónica,525.0,12,December
2663,Smartphone,118.95,10,2024-12-18,Electrónica,1189.5,12,December
